y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.0,-1.493,4.017,4.066,3.689,2.557,1.836,-3.14,-2.833,0.674,-1.076,-2.775,-0.216,-4.904,1.922,-2.521,-2.984,7.264,-2.621,3.628,-1.079
1.0,-2.321,3.562,1.829,0.324,0.631,-2.692,-0.823,-2.357,-2.265,4.131,0.299,-2.029,0.543,0.556,-3.388,2.39,1.705,-3.667,0.473,0.083
1.0,-1.111,0.376,3.32,3.576,2.79,0.109,-4.069,-3.116,1.796,-2.124,-0.022,-1.07,-2.571,0.5,0.252,0.214,-1.166,-0.234,2.109,0.68
0.0,3.93,-1.231,-4.408,-0.271,3.914,-1.976,-1.989,-3.123,-3.579,2.369,-1.535,-0.599,2.12,3.096,-0.783,-2.864,-2.739,-0.889,-1.767,1.007
0.0,1.714,5.256,-0.511,-3.395,-2.713,-0.741,-8.834,7.461,-3.034,4.48,-6.274,0.47,-1.581,-4.317,-10.094,2.824,1.068,-4.175,5.086,3.43
2.0,1.888,-2.119,0.396,-1.949,-5.784,1.921,-1.439,-6.106,-1.344,-1.358,-1.212,5.83,-2.653,-0.919,1.336,1.2,0.572,-0.504,-1.043,-0.822
1.0,-1.146,0.648,2.282,2.451,1.508,-2.045,-2.448,-3.23,-2.573,1.224,1.086,-6.666,1.147,1.175,-2.308,2.355,2.1,-1.563,2.423,6.22
2.0,-1.199,-2.875,2.196,0.681,2.125,1.296,-2.212,-3.492,-0.553,-2.41,0.055,0.949,-0.884,-5.368,2.615,-0.647,-1.963,-2.649,1.941,-4.566
2.0,0.633,-3.644,0.737,-3.83,-3.355,-1.779,2.109,-0.647,2.575,3.557,5.276,-2.377,-2.639,5.857,2.437,2.148,-0.674,-3.694,2.797,0.989
2.0,-1.385,-4.634,7.09,0.784,-0.428,-1.734,-7.351,3.543,-0.383,-0.539,1.327,4.621,-0.388,-2.38,-3.877,-0.563,-5.353,3.621,-1.885,-0.415
2.0,-3.367,5.847,-1.479,-6.325,-0.424,5.373,2.56,-7.452,6.031,1.905,-3.297,-1.953,-5.745,-0.677,-2.472,-3.997,-0.417,-2.193,-6.069,-3.628
1.0,-0.871,2.384,5.427,0.422,-0.028,-1.094,-3.215,-2.224,-1.643,-0.853,0.606,-2.94,-5.119,-4.521,-2.275,3.019,0.531,-0.599,4.984,-0.207
2.0,-0.918,-0.675,4.637,0.652,1.118,-0.205,-5.932,-0.782,2.216,-1.162,-0.566,1.086,-2.216,-3.054,-0.92,-0.139,-0.863,-0.351,2.212,-1.658
2.0,0.75,-1.234,0.49,-0.899,-3.473,2.745,-1.202,-5.127,0.284,-2.925,0.095,-2.291,-0.331,2.613,4.322,-4.311,-3.841,-1.617,0.04,0.047
0.0,-2.798,2.673,0.447,-6.775,3.243,1.691,1.943,1.394,5.456,-0.583,-2.996,-0.278,7.057,-0.593,7.186,-4.829,-3.311,7.327,-1.948,-0.363
0.0,0.044,1.229,-2.395,1.763,0.424,-3.196,0.459,-3.168,3.606,1.414,0.738,1.186,4.392,2.511,2.334,-2.14,-2.173,-1.048,0.528,-0.191
0.0,1.637,-0.655,-3.737,-1.089,0.321,0.717,-3.683,0.82,3.0,3.924,-1.132,-2.698,-1.611,1.841,1.728,0.322,-1.982,4.454,-4.302,-0.334
2.0,2.567,-0.241,0.906,-0.063,-0.118,-2.153,-1.266,-5.286,-0.951,-0.836,1.448,-0.934,-2.339,2.062,1.386,-0.912,-5.761,2.23,1.876,1.661
2.0,0.545,-0.556,0.102,-0.048,2.673,-3.362,1.533,0.806,1.796,3.042,1.272,1.283,-0.541,-1.907,-0.074,2.289,-3.174,-0.755,2.444,2.124
2.0,-2.711,-2.107,3.784,-3.989,-0.432,1.944,-1.8,-3.942,-1.111,-2.539,0.561,3.755,-1.341,-1.94,0.917,-0.766,-2.951,-1.446,-3.883,-3.398
2.0,2.464,-1.655,1.111,-0.578,-0.381,-2.805,-2.662,-4.355,-3.41,2.221,-1.187,-0.853,-0.097,0.495,1.439,-1.55,-2.349,-1.164,1.793,0.177
1.0,-1.971,-0.519,1.112,-1.016,0.821,-0.709,-1.788,-2.775,-0.291,3.378,0.813,0.116,0.457,-1.126,-3.167,2.456,-2.906,-4.729,1.9,1.67
2.0,1.044,-8.573,2.479,-0.119,-3.106,-0.215,-3.776,-5.883,-1.302,1.644,3.397,0.749,-4.105,1.563,1.949,2.341,-3.515,-5.853,3.797,4.664
0.0,-6.416,2.042,-2.649,-1.726,3.039,-2.788,-2.067,-5.621,-0.062,-2.618,-1.3,4.756,0.081,3.988,-0.317,-3.089,-1.023,1.16,-2.959,-2.542
0.0,-4.05,4.251,-2.565,-0.299,4.492,-4.118,2.086,-8.2,4.748,-0.102,-2.262,4.65,0.169,3.036,-1.614,-6.873,1.302,1.432,-2.357,-3.347
2.0,-1.678,-5.352,4.804,-0.808,0.322,0.91,-3.706,2.712,3.975,-6.691,0.764,1.414,2.437,-1.022,0.065,1.269,-4.422,2.089,-3.877,1.371
0.0,2.911,2.552,0.034,3.602,2.293,-1.542,1.362,0.467,7.857,0.93,3.316,-0.63,-2.074,7.407,3.099,2.228,-1.763,-4.085,-1.409,-1.114
0.0,-0.222,-0.109,-1.503,-1.267,2.126,-2.995,-2.52,0.025,-1.736,1.658,2.596,-1.596,-2.245,-5.434,0.145,0.756,-0.508,-2.745,5.33,0.664
0.0,6.817,-2.461,-1.776,2.374,4.287,-8.922,-0.378,2.205,-0.606,-0.368,3.095,-2.849,-1.804,-1.83,3.094,-3.513,-4.769,-1.085,-3.651,-0.047
2.0,3.667,4.036,-2.773,1.097,-0.909,-3.079,4.536,4.365,1.521,1.026,5.011,-7.354,-0.036,3.028,3.331,-0.891,-1.627,1.139,4.608,-2.708
1.0,-2.182,1.22,2.107,1.975,-1.145,-5.788,1.411,4.03,0.656,-7.405,-1.737,-2.962,2.31,5.021,-4.667,-3.075,1.491,-0.596,1.804,4.11
0.0,0.781,3.699,-1.599,-0.298,0.584,-2.276,-3.637,1.974,-2.903,4.541,0.599,-2.419,-3.975,-3.832,2.055,-0.479,-0.531,-3.061,0.806,0.968
2.0,3.659,-1.304,2.325,-0.338,-1.005,0.063,-0.173,-2.494,-4.106,3.011,0.722,-3.427,-1.417,1.358,3.49,2.345,-1.887,1.209,2.598,1.055
1.0,-0.435,5.206,-0.965,1.537,-0.215,-1.981,-1.69,-6.122,0.123,3.514,-0.353,1.069,1.149,3.346,-3.514,1.812,4.557,-1.011,1.455,1.101
1.0,-2.04,-0.456,4.01,1.667,4.933,0.696,-2.969,-0.101,2.485,-0.471,-0.462,-5.844,-4.873,2.707,0.787,1.255,-3.194,-3.524,1.34,3.275
0.0,0.695,-1.86,1.567,-2.19,1.695,-5.297,3.832,0.08,0.829,0.882,3.059,-0.772,-0.469,-0.956,-0.131,2.332,1.762,-3.09,1.273,0.742
0.0,-2.646,4.453,1.665,0.28,-0.969,5.435,-2.401,-3.562,1.736,6.877,-5.353,4.1,-0.613,-2.629,-2.355,-2.762,-4.256,6.206,0.62,-0.346
0.0,-2.317,4.233,-5.042,0.068,0.531,-0.356,1.185,-5.084,4.329,0.031,-3.64,2.883,4.735,-0.281,0.019,-0.649,-7.11,1.9,0.717,0.422
0.0,0.543,1.742,-2.24,-2.59,6.399,0.448,-0.582,0.008,5.518,0.962,-0.95,2.157,-3.456,3.292,1.413,-1.502,-0.254,1.31,-7.852,0.021
2.0,-2.848,-1.608,0.477,-1.426,-6.985,6.566,2.309,-1.47,2.628,-2.966,-2.821,-0.584,-1.521,-0.242,-1.484,-0.889,0.351,-1.895,-0.87,2.332
1.0,-1.809,3.45,1.833,2.78,1.592,-3.213,-3.345,4.027,1.846,-1.548,0.058,-2.078,5.972,2.713,4.702,2.937,-0.218,1.696,3.548,1.184
2.0,4.637,0.802,4.376,1.445,-6.15,-5.918,2.758,-0.983,-5.408,-1.067,-1.311,-1.863,-1.311,0.993,0.173,2.761,2.422,-1.35,3.207,-0.27
2.0,3.568,-2.339,1.297,-3.438,-4.91,-7.362,2.248,-4.675,-5.175,0.6,4.624,-2.327,-3.041,1.852,0.022,0.483,-1.557,-4.417,2.85,2.982
2.0,3.018,-4.67,4.257,1.879,-0.552,-8.768,0.561,1.721,-2.082,2.819,2.505,-0.094,-2.232,0.38,-5.837,1.346,-0.222,-4.712,2.583,1.551
0.0,3.125,-0.002,-2.0,-0.749,2.891,-2.108,-1.749,7.103,-3.475,0.657,-1.171,-0.347,-0.755,-0.14,-1.185,-1.718,0.115,4.891,-3.758,2.527
1.0,-6.447,1.317,1.342,3.04,-2.788,-3.395,1.51,1.59,2.964,-0.924,-5.071,0.559,1.304,0.257,0.632,2.157,-3.162,-0.152,1.884,1.099
2.0,1.387,-1.519,3.161,-3.262,-3.142,-0.021,3.479,-3.82,-3.176,0.727,2.609,-0.629,-5.944,4.174,-0.296,5.878,-2.382,1.576,3.768,3.217
0.0,-1.943,2.546,-9.623,1.056,0.065,-2.07,-5.833,-5.351,-5.141,8.081,-2.816,-1.654,7.684,-1.637,1.305,-2.437,1.339,3.869,0.603,-1.997
2.0,2.604,-0.109,-0.827,-3.843,-0.313,-0.765,1.065,1.428,1.454,0.772,3.435,-3.407,-1.841,2.281,3.945,1.907,0.498,-3.218,-0.126,1.976
2.0,-0.714,-1.282,2.148,-4.515,-2.507,-3.527,-2.889,-2.621,0.804,-1.591,0.528,-0.435,-1.803,-2.072,-3.669,-1.626,0.066,-4.592,3.582,-5.198
1.0,-2.855,5.417,0.057,4.296,1.415,-1.47,-3.329,-2.241,-1.101,2.277,-2.224,-4.143,-4.891,3.597,-3.598,2.096,-0.021,4.05,0.869,1.647
2.0,3.057,0.384,-0.013,0.129,1.608,-1.572,-0.014,-2.936,0.591,2.254,-1.361,-1.997,-1.584,2.166,-1.807,-1.548,-5.135,1.242,1.659,-2.703
1.0,0.032,1.799,1.423,3.423,-2.079,-1.574,-2.365,-3.391,-0.324,-0.827,-1.55,4.74,-0.954,0.045,-3.744,-2.477,6.052,-0.603,1.248,-0.761
2.0,-1.362,1.855,1.777,0.398,-2.321,-1.616,-8.758,-1.181,3.654,-2.409,-2.269,0.802,-0.752,1.792,-1.064,-7.288,-3.58,-1.306,2.131,-0.721
0.0,-6.465,8.573,-3.679,-5.729,7.524,0.116,-0.191,-2.42,5.783,0.042,-0.867,4.565,6.484,1.867,5.199,-8.358,1.499,3.977,-4.528,-2.066
0.0,-1.205,0.577,-1.852,-1.001,3.053,-3.361,-2.301,-2.159,0.692,3.628,5.855,-4.094,-2.846,-8.486,4.087,0.112,0.042,-6.369,4.493,0.117
0.0,-3.372,0.119,-1.711,0.117,1.744,3.26,-8.104,-2.756,-1.932,6.725,-3.982,2.475,-2.75,2.127,-0.361,-2.246,-0.545,8.952,-2.747,-1.724
1.0,-0.794,3.579,4.143,-0.441,4.725,-8.462,-4.598,-3.737,-3.764,3.604,1.753,-1.381,-2.748,4.103,-2.519,1.699,-1.866,1.209,0.649,-0.996
2.0,0.607,-3.058,1.145,-3.624,1.778,2.747,4.357,-1.214,-1.626,4.282,1.256,-0.349,-3.15,-0.702,1.012,6.847,-2.603,-1.705,0.66,2.429
0.0,-1.78,4.025,-1.833,-2.9,0.429,-0.166,3.923,-3.882,2.543,1.433,-3.217,2.798,2.625,1.321,1.259,-4.804,-0.961,3.177,-2.275,3.596
1.0,-0.427,1.556,2.407,5.057,4.694,-0.308,-6.284,-2.446,-0.175,-4.503,-1.397,-2.222,-5.389,4.927,2.064,-3.972,5.399,3.517,1.043,1.373
0.0,-6.067,-5.688,-6.656,-6.407,3.959,0.418,-2.383,-2.225,-3.882,3.173,5.281,4.631,0.855,-1.61,1.609,1.193,4.475,-2.341,1.849,4.7
0.0,-1.46,-4.585,-1.787,-4.613,1.5,-0.497,-1.494,3.753,-5.172,2.062,1.784,1.521,2.974,2.088,-6.099,2.175,3.946,0.927,3.495,1.949
2.0,-0.52,1.108,-0.868,-8.723,0.338,-5.932,-0.944,-0.489,1.772,4.302,2.171,4.575,0.509,-0.273,-2.75,-0.287,-1.26,-5.532,3.098,3.333
2.0,-3.06,1.283,-2.339,0.741,2.154,4.832,0.007,-1.359,3.025,0.6,-6.773,-1.568,-0.876,-6.671,-4.954,1.032,0.96,0.221,-1.667,-0.148
0.0,-2.315,2.782,-2.325,0.723,0.987,-2.716,-1.169,-2.35,2.159,2.017,0.382,-0.398,2.023,4.753,2.978,-1.635,-0.505,1.656,0.457,-0.832
2.0,1.383,-1.464,-1.551,4.195,5.345,2.918,0.706,-1.382,1.165,3.992,-0.122,-4.632,-2.508,0.748,-0.316,1.237,-9.256,3.268,2.209,-4.536
0.0,1.043,-3.294,-0.953,-0.577,2.918,-1.832,0.552,-1.967,-3.464,3.465,-1.052,-1.864,-1.87,-2.676,2.518,-3.811,0.817,-1.926,0.164,0.653
1.0,-6.438,-0.597,-0.841,-1.046,-1.471,-4.706,-2.163,2.758,2.086,-5.988,-0.257,-2.633,2.489,5.912,-0.446,3.88,1.288,2.07,2.936,2.021
1.0,-1.977,-1.067,2.776,2.42,1.711,-3.877,0.06,-3.012,-1.736,3.582,3.3,-4.769,2.242,1.22,-4.993,-0.162,1.83,-1.543,-0.266,6.576
0.0,8.021,1.22,-0.943,2.655,0.86,-5.015,-1.096,6.676,0.006,0.985,5.076,-5.999,-4.985,-2.134,-1.222,1.341,0.443,0.61,1.673,-1.859
0.0,3.679,-0.431,0.314,1.127,-1.017,-1.288,-2.067,-3.042,-2.875,7.965,0.328,-3.153,-1.528,-1.347,1.636,0.855,1.009,-4.898,5.542,-1.376
0.0,1.99,-4.742,-1.078,-1.736,3.492,-3.157,-2.925,3.35,-8.48,3.451,0.187,-0.636,-0.757,2.69,-1.356,-1.326,-0.294,0.146,-0.531,-0.3
1.0,-4.438,-0.889,-0.66,1.094,-0.467,-0.757,-2.752,0.446,3.769,1.475,-4.913,-4.921,3.202,3.299,-5.309,3.155,-3.658,-1.843,-1.356,4.328
1.0,0.454,2.424,2.009,6.238,-0.408,-0.124,-2.748,0.886,-4.206,-0.781,-0.511,1.412,6.012,-0.241,3.359,0.514,-3.24,1.827,1.491,-0.419
1.0,4.256,0.501,1.469,2.365,-2.481,-0.717,-2.544,-1.666,0.253,4.893,-1.327,-3.129,-2.776,4.219,-2.397,-0.456,-0.137,-0.613,-0.899,-3.391
1.0,-6.38,1.867,-0.558,-0.199,0.559,-1.99,-0.122,-2.077,-5.374,3.452,-1.281,3.263,0.402,2.516,-1.009,1.754,2.726,1.455,-0.821,-0.233
2.0,0.489,-2.069,-1.824,0.271,-2.816,-0.208,0.31,-5.048,-0.485,0.545,-6.692,1.585,-3.534,-1.359,2.575,-3.568,1.267,-3.605,-1.476,-4.438
2.0,-2.402,1.558,-0.933,-2.688,-3.162,-5.546,4.762,0.15,1.162,4.847,2.198,-2.217,0.403,5.919,-1.564,-2.715,-2.709,-1.491,0.769,0.876
2.0,1.542,0.299,1.963,0.259,2.792,3.743,-2.324,-0.106,3.426,-1.411,-0.223,1.909,-0.466,-3.6,-3.142,-0.792,-4.776,0.736,-1.394,-3.933
2.0,2.651,-0.112,2.008,0.514,-2.952,-2.651,2.811,-2.646,-5.099,-2.754,1.809,-5.508,-3.442,4.408,6.177,1.515,-3.161,2.298,-1.859,0.669
2.0,-0.598,1.391,-0.952,-2.586,-4.03,5.435,3.596,1.55,1.721,-0.398,3.673,1.367,-3.341,-2.791,-6.341,3.106,-1.517,4.665,-5.464,2.314
2.0,-1.979,-2.658,-0.187,-2.993,-3.337,-6.458,4.997,-6.264,-3.829,5.303,3.881,-3.048,-6.401,4.378,-4.239,-1.343,-3.183,0.64,8.896,-2.402
0.0,0.212,1.505,-4.624,0.722,3.953,-2.443,0.739,-1.389,3.03,1.437,-2.027,2.069,2.843,3.277,2.492,-0.395,-0.309,0.488,-2.777,-2.108
2.0,5.863,-4.774,2.503,-2.836,-1.325,-1.607,-0.928,-4.247,-4.214,-0.185,5.239,-3.52,-3.644,1.835,3.567,1.897,-4.296,-3.038,0.358,3.358
2.0,-2.107,-4.069,0.089,0.624,-1.2,0.396,-4.955,-2.774,-2.105,0.231,-5.648,1.245,4.128,1.803,-2.346,-3.25,-2.198,-4.744,0.046,4.313
2.0,-3.621,1.069,1.233,0.654,0.361,6.534,0.659,-0.22,3.475,-2.623,-4.462,-0.667,-0.867,-1.874,-1.786,-3.717,-0.486,-0.244,-6.274,-3.218
1.0,-0.2,-0.423,0.51,3.705,0.002,3.031,1.025,1.683,2.143,-1.548,-3.451,1.179,0.181,0.564,5.233,0.085,-0.518,-3.154,3.721,2.736
0.0,3.381,1.288,-2.517,-0.076,0.631,-2.949,-6.605,0.21,-0.651,2.921,2.088,-5.321,-3.91,-1.163,1.224,0.603,0.571,-0.44,3.699,0.165
0.0,-0.396,-0.814,2.953,-2.634,5.487,-5.532,0.571,1.674,-2.302,2.792,3.785,-6.6,-2.558,-0.484,3.023,-3.816,-0.039,-4.353,1.718,2.705
1.0,0.472,-0.778,2.284,1.842,-0.117,-1.405,1.697,0.337,-5.266,1.301,-2.466,-2.234,-0.924,3.785,-1.385,3.031,2.103,-3.082,-1.564,5.384
0.0,-4.39,-0.326,-0.44,-3.308,-0.191,-3.22,-0.653,-1.681,-5.092,3.438,-0.534,-0.626,0.865,-1.088,-0.97,2.093,-0.907,-4.558,2.551,0.434
0.0,1.029,-0.092,-3.878,-0.593,-0.053,-0.682,-1.797,1.083,0.669,0.266,2.157,-3.007,-2.314,-2.858,-3.32,1.926,0.163,-1.75,0.134,1.169
1.0,2.371,-3.954,3.637,4.518,1.709,-2.837,-1.176,-1.332,-0.017,-0.949,-2.393,-9.145,-1.726,-1.888,-4.578,-0.886,2.204,-2.845,5.246,4.046
0.0,1.579,-2.979,0.528,-2.224,1.521,-2.849,0.062,-0.185,0.393,1.508,2.202,-2.036,0.461,1.154,-1.482,1.907,2.338,-2.978,0.977,0.667
0.0,-4.167,0.919,-1.26,-5.17,-2.007,-2.883,0.125,-2.713,-1.004,-1.007,-0.497,-0.126,3.159,0.091,1.556,-3.243,-1.759,3.165,-1.042,3.793
2.0,1.905,0.1,-10.04,-2.687,2.465,0.427,-6.148,5.64,-3.819,2.762,-0.163,9.002,1.697,-5.941,-4.148,2.731,2.42,6.351,0.003,3.162
0.0,-1.227,1.994,-2.089,-1.59,0.029,-2.661,0.726,-6.122,3.681,0.097,-1.528,1.238,0.475,1.089,-0.119,-1.974,-2.544,1.0,-0.957,-0.066
2.0,2.672,-7.362,3.986,-0.148,-0.415,-0.987,1.757,-0.854,-5.451,0.327,6.33,-4.288,-5.383,-1.375,2.654,4.057,0.561,0.284,8.58,-1.101
2.0,0.848,-0.37,-1.831,-0.744,2.282,1.699,-1.801,-2.102,1.564,1.278,1.283,-1.242,0.939,-3.072,6.063,0.804,-2.036,-0.779,0.482,1.872
0.0,0.512,-6.461,-4.027,0.851,-0.41,-6.251,-3.926,-0.562,-1.569,0.002,1.032,-1.103,2.066,1.445,3.194,2.673,0.829,-1.995,-0.256,-7.676
2.0,2.578,-1.318,1.269,-4.065,3.779,0.674,0.717,1.395,0.593,5.124,-0.151,2.165,-0.21,-0.838,-2.51,4.647,-2.629,-3.82,-1.453,5.08
1.0,1.51,1.49,2.416,2.477,0.788,-1.668,-1.199,-1.125,-1.498,0.94,-2.366,1.171,-0.2,1.762,-1.825,0.387,5.663,-2.025,2.497,2.893
1.0,-2.789,0.305,2.572,3.765,1.792,3.815,-5.176,5.402,2.675,4.292,2.164,-7.899,-0.479,5.584,-6.653,1.843,0.7,-7.993,-6.663,3.817
2.0,0.412,1.086,3.919,-1.345,-5.108,-0.524,1.275,-3.173,-3.388,2.585,-2.099,0.303,1.605,2.308,1.367,-1.188,3.048,0.543,1.158,5.929
1.0,-0.116,1.043,-1.436,0.517,-0.898,-3.838,0.906,-1.34,1.352,-1.011,2.263,-0.683,4.743,0.925,-0.572,-2.909,-2.351,-1.08,-2.232,0.862
2.0,2.938,-4.268,4.692,-2.828,-5.725,-4.544,2.744,1.122,-3.155,-1.345,6.06,-1.76,-3.06,2.021,-1.862,1.006,2.546,-5.294,4.516,4.725
0.0,-2.489,2.562,-1.801,-4.589,6.33,-2.493,-6.927,0.195,2.945,2.759,-3.297,2.757,2.707,1.897,2.382,-3.983,-1.78,4.825,-2.082,-4.891
0.0,-0.188,1.952,0.143,-0.466,-0.241,-1.939,0.799,-5.944,2.486,-3.629,-2.646,0.785,0.968,3.923,0.535,2.174,-6.008,-1.807,-0.971,1.786
0.0,-2.313,5.078,-1.183,-3.74,3.215,-2.89,-1.794,-3.615,3.082,3.199,-1.959,1.26,-2.767,-0.301,0.465,-3.097,2.387,-0.565,-2.288,-10.18
2.0,-4.967,-0.88,2.761,-4.093,-1.82,-2.108,-5.298,-2.254,-2.331,-1.236,0.942,2.713,0.647,0.202,-3.029,-5.364,-4.339,-2.799,-1.754,-1.381
2.0,-2.923,-2.666,-2.598,-0.118,-4.512,2.567,-0.799,-5.001,-1.439,-1.186,-3.757,-0.888,-0.439,-1.131,2.007,-5.177,0.937,-2.452,0.526,-1.031
1.0,0.617,4.25,-2.793,-4.125,1.616,-1.502,-1.401,0.244,2.412,-0.74,1.595,-5.707,4.054,5.8,-1.005,0.351,0.588,2.223,2.512,2.797
0.0,-5.069,3.238,0.029,-4.072,3.473,1.068,-3.303,-1.062,1.208,1.173,-0.972,3.379,3.517,2.808,3.782,-5.892,-1.782,5.369,-2.847,-0.52
0.0,-2.512,4.264,1.071,-6.603,3.47,3.151,-0.948,0.711,5.72,3.683,-3.873,1.366,-0.143,0.432,3.838,-6.708,-0.843,7.901,-4.266,-1.935
1.0,-2.035,0.866,2.811,1.088,-0.477,-5.659,-2.867,-2.398,-5.025,-0.699,-2.29,-1.197,-2.873,4.196,-3.665,0.82,-1.345,-1.558,-1.446,-0.097
1.0,1.481,0.338,-1.553,4.089,-3.4,-2.268,-3.541,-0.226,-0.336,1.77,-3.797,-0.484,-2.681,-0.302,-3.516,2.687,6.138,2.043,-0.972,-0.538
0.0,2.289,-1.594,-1.717,-1.08,-0.762,-3.336,-6.732,-0.943,0.546,2.182,-1.306,1.744,-0.191,-0.714,-3.152,0.58,-2.669,-4.108,1.815,3.18
2.0,-1.324,-2.829,0.865,-2.628,-0.214,4.895,-0.938,-3.027,4.876,2.794,-1.832,-0.352,-2.043,0.133,-6.849,2.041,1.527,-2.621,-0.173,5.177
1.0,1.938,-2.456,2.06,1.414,-2.868,-4.243,2.855,-3.424,-4.69,-1.029,1.733,-1.944,-3.599,3.52,-1.464,-0.265,-4.226,0.222,4.889,2.495
1.0,-5.534,-0.281,3.725,4.382,-2.122,-2.311,-0.825,2.47,4.163,-2.907,-0.701,2.035,3.387,-3.036,1.791,4.465,-4.813,2.373,1.677,2.342
0.0,1.228,-0.012,-0.901,-0.597,1.533,-2.243,0.389,2.06,-0.352,1.048,1.808,-3.142,-2.658,-5.332,0.645,1.188,-1.048,-2.322,0.297,-0.255
0.0,1.043,0.663,-2.516,-1.606,4.683,-5.833,4.21,-1.396,7.879,-5.293,-1.598,3.976,3.082,2.85,1.724,0.621,-4.819,-4.976,-1.305,0.061
1.0,2.577,1.045,4.033,1.797,2.41,-1.966,-6.093,5.743,-2.71,-6.523,2.99,-1.696,5.604,-0.187,0.164,4.022,0.761,4.284,8.254,1.14
2.0,-0.622,1.313,2.624,-0.222,-1.517,2.473,-0.418,-2.942,3.486,-3.909,1.404,5.796,-3.596,-0.728,2.583,-2.053,-5.249,1.927,-5.673,-0.75
1.0,-3.359,4.471,1.974,3.395,-4.951,-0.998,2.433,2.204,2.296,-1.683,-8.005,3.663,1.162,-3.206,3.513,0.419,-3.255,4.072,4.388,-0.369
0.0,3.752,-4.874,-2.513,-1.939,3.259,-0.084,-1.785,1.723,-3.765,3.156,0.624,0.307,0.598,3.012,-3.234,1.188,3.472,1.983,1.056,2.049
1.0,-1.775,0.584,4.797,0.197,-0.438,-2.724,-3.141,4.282,0.006,-4.512,0.953,-2.902,0.303,-1.003,-1.362,0.936,0.785,-0.443,-2.94,2.696
2.0,0.22,-2.543,1.639,-2.685,-1.141,0.702,-1.597,-1.306,-0.97,0.501,-0.421,3.645,-2.586,-2.358,-2.194,-0.933,-3.171,-0.869,-1.163,-1.575
1.0,3.413,0.659,4.333,1.038,1.506,-5.309,-3.82,-2.466,-0.864,1.06,-1.882,-4.892,-2.094,-3.35,-6.794,1.182,3.171,-1.122,8.054,3.828
2.0,-3.275,-3.625,-0.819,-3.512,-1.57,4.736,4.781,-2.767,3.56,0.446,1.248,-3.793,-0.198,0.801,-2.358,-2.166,-1.641,-1.568,-5.655,-2.752
0.0,1.89,-1.023,1.387,-2.724,3.111,-1.283,-2.823,0.131,-2.39,3.075,-2.898,-0.58,-0.122,1.728,-0.619,3.304,1.243,2.117,0.491,1.123
1.0,-2.565,4.816,2.431,2.827,-2.444,-0.528,0.5,6.638,-3.158,-4.942,-6.728,0.088,-0.267,1.863,-2.216,-1.807,1.341,0.042,5.369,3.511
0.0,-2.778,-1.212,2.431,-3.937,1.612,-3.716,-3.927,-0.097,0.906,0.677,-1.05,1.244,0.417,-1.575,0.053,-0.846,-2.53,3.677,-0.651,0.938
0.0,-2.52,1.701,3.084,-3.281,4.972,-3.375,-1.964,-3.792,3.014,-0.336,-3.696,4.206,1.101,2.357,1.654,-3.913,0.115,2.409,-2.513,-5.041
1.0,-2.199,1.039,-0.517,2.639,4.582,-0.016,-1.63,1.13,4.167,3.431,-1.824,2.651,1.54,2.73,-4.444,-1.379,0.492,0.646,-1.244,3.679
0.0,-1.299,0.819,-2.725,-4.296,4.38,-1.624,-4.072,1.663,1.8,1.944,-3.87,2.373,2.074,1.004,1.69,-1.707,-3.255,4.071,-2.618,-0.701
1.0,-5.177,4.13,0.077,4.895,-4.992,1.101,2.005,2.549,-0.36,0.44,-9.702,0.671,-0.759,3.209,-2.869,0.169,-1.987,-0.89,2.606,1.569
1.0,-1.959,-3.117,2.142,2.085,3.174,-5.54,-4.232,-3.486,0.855,0.02,0.569,-3.695,3.024,-0.421,-0.55,1.419,-4.432,1.452,-3.279,-3.28
0.0,-2.167,4.905,-5.023,-2.987,4.972,0.951,-1.75,-2.868,-0.943,1.48,-4.455,2.835,0.436,4.227,1.84,-4.132,0.046,1.423,-6.949,-4.138
1.0,-5.371,-0.036,1.878,4.175,-4.171,-2.865,1.016,3.799,1.127,-2.994,-2.28,2.123,0.748,1.371,-1.652,-2.629,0.474,-2.213,-0.032,-0.29
0.0,-0.067,2.221,-1.663,-1.804,1.984,-1.717,-1.066,0.497,-1.675,0.684,-2.844,2.658,5.68,3.005,3.686,0.01,-3.473,-1.327,-1.95,-3.634
1.0,-1.888,1.924,0.076,3.951,0.142,-4.341,-2.773,-2.648,0.061,1.806,-0.89,-4.341,-2.017,3.293,-2.83,0.703,-0.072,1.197,0.746,2.052
2.0,0.79,-0.35,3.068,-1.438,-3.354,2.381,-0.349,-4.054,-3.778,-0.943,-2.832,-0.763,-0.124,3.825,4.429,1.017,-1.745,1.285,0.457,-0.695
1.0,-4.251,0.447,0.608,2.729,3.929,1.087,-3.964,1.469,-0.949,1.837,-2.43,-0.986,-6.956,6.329,0.703,-0.888,3.797,1.8,-4.716,-0.914
2.0,0.152,-0.392,1.599,-1.614,-1.098,1.676,-0.695,-1.999,4.74,0.263,-0.438,1.703,-2.152,-1.275,-2.552,-1.296,-3.964,-1.094,-1.315,-1.261
0.0,-0.362,-6.687,1.763,-3.906,4.439,-2.65,-4.693,2.547,-4.554,-1.242,1.254,-0.988,-1.283,2.352,-3.272,2.296,0.376,-2.112,1.962,3.889
